tmdb_id,release_date
480001,2019-07-12
425980,2017-09-14
407890,2018-04-06
253344,2015-07-16
670266,2020-10-20
244264,2014-09-25
598896,2021-02-12
284276,2014-09-07
338676,2015-08-07
937941,2025-10-02
410845,2016-07-30
756397,2024-11-01
318279,2015-01-25
266639,2015-10-22
393345,2017-10-12
527261,2019-05-16
606876,2020-10-01
522466,2021-01-28
422114,2017-01-20
812320,2022-04-21
590995,2020-10-28
489064,2019-09-16
340485,2016-09-30
829503,2022-09-02
633657,2021-09-15
1205515,2025-06-27
492616,2019-08-02
492998,2018-07-27
244268,2014-08-22
718838,2021-11-12
517116,2019-09-13
369300,2016-10-18
209350,2013-10-04
763329,2021-12-10
579583,2020-07-22
245842,2022-01-21
121677,2013-04-24
800787,2023-03-23
1202479,2025-03-13
489929,2018-08-02
290637,2015-09-16
328901,2015-12-23
156711,2013-08-15
340945,2016-09-22
862965,2022-08-12
399440,2018-11-01
370755,2016-11-17
972433,2024-01-05
363056,2017-06-09
224076,2013-10-09
848331,2022-09-02
1201725,2024-06-04
506863,2018-09-07
953365,2023-03-17
531876,2020-06-24
376865,2018-09-26
994143,2023-01-13
462145,2017-11-30
628900,2022-03-10
470333,2018-06-08
1125073,2024-08-22
880100,2023-01-27
751237,2022-03-18
270302,2014-09-19
382399,2016-04-08
473019,2019-05-17
1339658,2025-07-25
301875,2015-07-15
409502,2016-10-21
508664,2019-08-08
1278827,2025-04-18
158999,2013-06-07
785545,2021-12-03
76544,2013-07-04
396461,2018-08-08
419835,2017-09-06
373314,2016-02-05
676727,2023-09-15
426613,2018-07-18
1087822,2024-08-29
603603,2021-05-28
438689,2018-07-13
493099,2018-05-04
1291055,2024-05-24
1072371,2023-08-10
725083,2016-12-02
632322,2020-10-23
513310,2021-02-19
488424,2017-12-15
269509,2023-09-22
550315,2018-09-27
823491,2024-02-09
302528,2015-10-23
1082195,2024-12-05
805051,2021-05-06
383709,2017-10-13
1299655,2025-10-17
575094,2019-08-22
428449,2017-04-24
297462,2014-10-18
420279,2017-07-21
1042834,2025-04-03
390062,2017-06-27
776503,2021-08-13
672582,2021-06-30
171372,2014-05-09
246403,2014-09-19
419709,2017-11-03
449664,2017-06-19
621707,2020-07-01
368942,2016-10-07
707103,2022-10-14
262338,2014-08-12
246860,2014-08-20
455108,2018-08-30
960258,2022-05-13
284689,2015-01-16
587792,2020-07-10
829774,2023-04-21
743439,2020-09-10
433808,2017-10-11
931176,2022-02-01
157544,2015-07-23
396810,2017-03-03
1096342,2024-01-24
1214931,2025-11-06
198287,2013-07-06
480042,2019-06-20
493675,2018-03-11
1213395,2024-08-02
1358407,2024-10-03
1084066,2024-03-08
332718,2016-09-08
106747,2013-09-12
192145,2014-06-20
903093,2017-09-01
527400,2020-11-12
580533,2016-11-25
345317,2017-08-03
470819,2017-12-28
326285,2016-10-20
330947,2017-03-17
811631,2022-03-25
321751,2015-08-28
552269,2020-09-14
243684,2014-10-17
1216191,2024-07-19
1025491,2023-12-22
913823,2022-07-06
952813,2024-10-03
1330421,2025-10-02
1214684,2025-10-09
209901,2013-09-26
975225,2025-09-12
901059,2024-08-29
460885,2018-09-13
602211,2020-10-19
411873,2017-06-30
297806,2016-02-05
169813,2013-08-23
375183,2016-09-13
575776,2020-10-09
461714,2017-06-16
560008,2020-03-13
223485,2015-05-15
359412,2016-07-01
347033,2016-07-29
1049638,2023-03-17
420622,2017-10-13
345009,2016-10-06
157370,2013-10-16
111190,2013-04-03
157843,2015-09-03
77805,2013-08-08
212769,2013-08-07
492565,2019-03-08
1020414,2025-01-13
468816,2019-10-10
664341,2023-12-01
1088096,2024-10-17
257521,2014-05-09
164184,2013-02-22
970947,2025-04-03
869612,2023-05-19
884184,2023-02-09
169607,2014-03-21
1242434,2025-08-14
1064596,2022-12-22
753114,2020-07-20
290370,2014-09-27
1004663,2022-11-23
449700,2017-04-22
671318,2022-04-07
250124,2015-08-07
300665,2017-09-14
292040,2015-04-11
421658,2018-09-07
939997,2023-10-06
502406,2018-04-20
933554,2022-05-20
567598,2019-09-07
1058479,2022-12-16
638449,2021-07-23
429415,2018-07-15
157829,2014-05-14
942624,2022-09-16
601131,2019-06-11
776515,2021-04-23
574207,2019-07-24
1467261,2022-06-01
1026436,2024-01-18
244539,2014-01-18
209262,2013-10-02
283235,2015-09-25
1026880,2024-04-15
1061785,2024-04-24
730167,2022-07-14
385722,2016-05-06
520172,2020-11-26
578428,2017-05-23
537739,2019-09-13
451184,2020-01-29
157827,2015-10-01
156700,2013-01-19
568467,2020-11-13
1242454,2025-04-04
1245347,2025-09-04
678287,2022-04-28
374251,2015-12-07
278330,2017-11-13
947478,2024-10-04
547590,2019-05-03
491854,2019-02-21
1143508,2024-08-30
445040,2017-11-03
232175,2013-10-17
1297028,2025-05-01
850439,2025-01-03
627463,2020-01-31
277547,2014-09-26
455551,2017-06-02
1125899,2025-02-19
1287322,2025-11-06
441130,2020-10-26
307931,2015-06-12
429202,2018-09-07
192134,2013-11-14
956920,2023-11-02
617924,2019-10-02
459116,2019-10-25
276843,2014-09-26
241254,2014-08-22
1113583,2024-12-06
262982,2016-12-16
536768,2018-08-24
1019939,2024-01-26
493180,2017-12-17
507256,2018-07-05
508003,2018-06-08
513584,2020-08-06
1189423,2024-07-25
1009640,2025-01-30
318954,2015-04-06
935906,2023-08-25
300153,2015-09-09
467432,2017-09-08
1293244,2025-07-18
682587,2021-02-07
1075175,2023-11-02
340487,2016-09-25
582186,2019-02-14
793285,2021-10-04
676871,2020-08-12
545237,2020-05-08
227700,2013-10-13
152259,2013-01-03
396806,2018-05-03
502345,2023-10-05
80920,2014-02-28
580641,2019-04-29
914216,2022-10-07
692233,2020-11-06
1128505,2024-03-09
1092506,2025-04-24
280002,2014-08-25
989662,2024-08-24
104755,2013-04-18
1364608,2025-10-02
243352,2014-04-06
179826,2013-01-29
801071,2022-02-24
317952,2015-07-03
500860,2019-03-15
617768,2019-12-25
537140,2019-10-03
1051896,2024-04-12
168098,2016-07-06
1304366,2024-10-10
254375,2014-08-14
590223,2020-10-16
526051,2018-10-12
522444,2020-07-09
199570,2013-09-25
853387,2023-10-26
917594,2023-09-15
308024,2015-06-19
301348,2016-03-22
580532,2021-02-26
612654,2019-08-30
635100,2019-10-25
199420,2013-07-12
784524,2025-03-21
244761,2014-09-05
508444,2021-10-01
567965,2020-03-12
603055,2019-08-30
197583,2014-03-21
854513,2022-07-01
341735,2018-05-11
675327,2021-01-01
970450,2024-12-04
500919,2018-05-30
601844,2020-07-23
843416,2024-06-27
278236,2014-03-13
489988,2018-06-29
622420,2019-11-09
653606,2020-09-25
886083,2022-10-20
152748,2013-07-03
1235746,2025-09-23
548473,2020-01-24
286521,2014-05-10
549294,2020-10-23
325346,2016-08-25
574060,2021-07-14
985602,2025-08-08
414453,2017-08-04
441282,2019-08-08
440762,2019-10-15
271164,2014-09-26
477044,2021-07-14
926606,2025-07-24
714648,2020-04-15
1033052,2022-12-09
1195518,2025-06-13
1570766,2025-10-27
1548291,2025-09-19
1437004,2024-11-20
1312403,2024-07-04
1291993,2024-05-16
1289940,2024-05-12
1238278,2023-10-30
1212517,2018-07-16
1146143,2023-10-10
1137028,2023-05-26
995546,2022-09-04
890135,2021-02-12
833753,2021-05-01
799413,2021-02-21
721625,2020-12-10
611562,2019-06-13
598246,2016-01-30
554386,2018-10-12
225519,2013-09-13
1175821,2022-06-28
1175818,2023-04-11
188166,2014-04-25
271404,2017-10-26
575417,2020-10-02
837693,2021-10-01
522098,2020-06-15
1113278,2023-11-10
1032425,2024-05-01
607430,2021-07-15
398978,2019-11-01
338913,2015-03-27
644831,2020-11-10
750253,2021-09-23
448776,2018-05-24
430231,2017-11-05
407449,2017-09-29
467952,2018-06-22
392820,2016-08-05
680058,2021-10-08
390056,2017-09-15
531499,2020-08-07
291200,2014-10-11
800497,2021-06-25
248574,2015-04-23
683510,2020-03-03
309882,2015-01-19
308084,2015-07-10
373072,2016-05-26
192132,2014-05-09
429467,2017-10-05
602654,2020-10-29
1054972,2023-02-02
364873,2015-11-17
435615,2020-10-02
291351,2016-04-27
430124,2016-12-13
233423,2013-02-21
1127767,2025-02-27
1288238,2020-05-06
1162169,2022-04-15
927107,2023-12-14
1015634,2024-04-12
290542,2014-10-10
423628,2016-12-02
976720,2022-08-17
243794,2013-09-01
553147,2023-05-12
1008048,2023-04-07
768232,2021-12-03
944952,2023-10-06
489243,2019-03-15
1084153,2025-04-17
286554,2014-09-26
420707,2017-08-11
948163,2022-08-19
429422,2020-06-26
110416,2014-06-23
345915,2017-06-08
400090,2018-09-23
272610,2014-04-17
459910,2018-02-01
472815,2019-11-18
1211472,2024-11-07
993708,2025-09-04
748230,2024-10-03
284564,2016-09-15
399178,2021-12-23
429698,2017-02-02
199933,2014-09-12
1375774,2024-12-06
460071,2018-09-14
385332,2018-05-10
641960,2021-04-30
390051,2017-02-28
998776,2022-12-05
793269,2022-01-07
457335,2020-02-27
327528,2015-09-13
541305,2020-09-25
800247,2021-06-04
1078600,2025-01-22
992940,2024-09-13
821890,2023-04-06
1020249,2017-11-14
369894,2017-05-19
646380,2021-12-08
746817,2020-10-23
812204,2021-08-05
396321,2018-08-17
937161,2023-07-06
840889,2024-02-22
1354865,2024-08-27
354216,2016-12-15
1207898,2024-01-18
308638,2015-05-08
157834,2013-09-20
684684,2020-09-25
718840,2020-07-18
191820,2013-01-30
573896,2019-03-14
598387,2024-02-16
505707,2019-09-06
1319951,2025-07-02
399217,2017-07-07
1502943,2025-10-30
644089,2021-09-10
100542,2013-09-11
1035253,2023-10-05
244563,2014-11-13
1122099,2025-03-28
680593,2020-04-16
339928,2015-08-14
457943,2018-10-31
193524,2013-05-28
1037035,2024-06-21
1022128,2022-09-29
438522,2017-09-12
1013154,2024-12-06
1041642,2017-11-01
1202306,2025-08-22
329289,2015-04-07
109099,2013-02-13
419706,2019-09-19
339987,2017-06-02
790416,2023-04-07
965132,2022-06-16
965397,2023-05-12
554230,2021-12-15
891584,2025-09-12
1526271,2025-08-06
782164,2013-10-25
697437,2020-02-18
523371,2020-02-28
256876,2014-08-13
494282,2017-11-02
1066262,2024-03-14
200580,2013-06-06
374461,2016-09-16
924482,2022-02-18
300667,2016-10-27
513285,2018-04-03
207768,2013-08-25
776485,2021-06-18
291348,2014-10-17
461928,2018-11-30
1214469,2024-06-14
1018754,2023-08-04
1207830,2024-05-01
191720,2013-08-30
514277,2018-08-22
294652,2014-10-16
438674,2019-02-21
253161,2015-06-04
1144932,2025-03-07
346681,2017-03-24
180314,2013-09-06
428868,2016-11-24
345923,2017-08-10
346709,2019-12-25
586101,2021-01-14
505948,2019-06-07
308032,2015-07-17
627661,2020-04-29
619592,2020-07-02
831395,2024-06-07
1319972,2025-07-11
1398911,2025-08-15
1029235,2024-09-27
1075815,2023-10-06
1209058,2024-08-16
420821,2022-05-20
546278,2018-08-09
308453,2016-01-22
615115,2020-09-16
1276521,2025-10-24
502759,2017-10-05
973778,2023-12-08
255798,2014-09-04
159154,2013-05-24
476344,2019-03-29
1048522,2023-08-25
179111,2013-07-05
531593,2018-08-31
587130,2021-02-05
290764,2015-01-15
510298,2019-12-13
515789,2019-12-06
495193,2018-03-16
1220515,2024-06-13
774531,2024-05-31
870518,2023-03-02
241843,2014-10-10
411976,2017-10-27
1045467,2024-05-10
306745,2015-10-02
1187822,2023-10-24
221029,2013-09-17
910858,2022-11-04
626975,2019-10-04
790867,2022-12-02
822099,2021-08-20
1287537,2024-09-12
384737,2016-07-14
86835,2015-09-10
497702,2017-12-22
573680,2021-04-29
239019,2013-04-26
403390,2017-01-31
447682,2018-06-22
246127,2015-04-02
336455,2016-02-18
521531,2020-06-19
223754,2013-01-01
1324337,2022-08-07
1075391,2018-02-20
762904,2021-07-23
785759,2023-03-02
725149,2019-08-01
283698,2015-01-15
1049942,2025-07-11
1058620,2023-10-20
403431,2017-07-27
1532818,2024-09-28
877087,2024-12-13
976734,2024-10-10
216031,2013-03-07
996347,2023-08-31
520765,2020-01-16
534072,2021-05-07
256569,2016-10-14
502033,2020-11-20
382142,2013-12-05
242090,2014-08-08
644083,2021-01-22
1203653,2024-09-08
1038263,2024-11-27
828613,2022-09-08
523977,2020-07-24
373546,2017-05-05
1076101,2024-05-03
621151,2020-10-30
934456,2025-08-15
923403,2022-01-30
916844,2016-09-09
724665,2022-09-16
692000,2020-01-17
664731,2022-02-14
664389,2014-12-01
452977,2013-06-01
290823,2019-05-17
522925,2022-09-29
672741,2021-07-02
324308,2015-08-07
818110,2022-09-30
477462,2022-04-06
879990,2022-09-15
252529,2013-11-15
226458,2015-01-16
433109,2017-01-13
628922,2024-03-28
458305,2019-09-07
220882,2018-09-20
709456,2019-11-15
426238,2017-08-25
201676,2013-06-16
517686,2018-04-11
698102,2019-06-04
470370,2017-08-22
340104,2019-09-20
244267,2014-07-18
1093379,2024-03-22
1062722,2025-10-17
1107325,2025-08-14
651610,2020-10-16
958006,2023-09-14
294963,2015-10-23
1245562,2025-02-27
823425,2021-12-10
501395,2019-11-23
326094,2016-06-24
489928,2018-08-17
158426,2013-01-30
1103857,2025-05-09
517412,2020-08-14
826680,2022-07-15
1362514,2025-07-25
152795,2013-07-03
1037113,2024-03-15
1264573,2025-08-22
1190665,2023-12-08
725201,2022-07-13
1144911,2024-08-15
1187417,2024-07-01
491926,2020-03-27
1127648,2025-03-13
502422,2018-09-12
145197,2013-04-05
1129199,2023-09-23
723072,2020-12-04
470610,2020-04-09
455957,2019-05-31
664574,2021-12-03
684139,2020-07-30
473309,2017-09-29
643586,2021-02-12
244509,2014-05-23
444149,2018-02-13
1418174,2025-03-28
259018,2014-04-14
1212742,2025-03-07
420634,2018-01-25
1123586,2023-04-19
824016,2023-09-28
401032,2016-10-07
870932,2021-10-06
306964,2015-10-16
416494,2018-02-09
1199664,2023-11-25
433356,2017-03-28
124470,2014-03-17
348893,2016-08-01
1279121,2024-07-04
319091,2015-02-27
1404629,2025-04-30
244610,2013-12-12
458443,2017-05-27
462996,2017-06-02
595671,2020-03-13
214264,2013-08-15
934649,2022-05-24
781044,2021-06-02
520596,2018-10-12
1549669,2025-05-25
979660,2025-04-04
529211,2017-12-13
811933,2021-11-04
892835,2022-01-06
664297,2020-07-31
363126,2017-04-20
252171,2014-11-21
1225572,2025-03-20
758769,2023-01-27
302349,2019-01-25
399173,2016-06-08
452758,2017-03-16
479040,2018-01-12
500899,2019-03-01
531033,2020-08-28
763261,2023-04-21
214083,2013-09-08
473021,2021-10-11
413391,2017-03-09
1084514,2024-08-02
1229266,2024-08-22
639247,2020-06-24
1009679,2024-04-19
714676,2022-03-18
958340,2023-02-10
539892,2019-09-12
1244953,2025-08-22
885583,2022-09-05
720755,2020-10-16
557946,2022-01-27
285689,2014-04-24
426249,2018-09-20
1294075,2024-08-28
992432,2022-06-25
800158,2023-10-25
292177,2014-09-27
199575,2014-07-31
863858,2023-06-09
616584,2019-09-05
664300,2021-03-26
277355,2015-02-26
1020696,2022-12-09
306947,2016-04-08
735005,2020-08-21
214086,2013-10-25
401121,2016-06-04
681887,2021-03-12
400411,2016-07-01
1217286,2024-03-11
615825,2018-04-21
1309012,2025-09-18
608195,2020-07-03
1160003,2023-10-12
1114936,2023-05-25
1454682,2024-01-10
688258,2020-10-30
172533,2013-08-23
470897,2019-10-17
192133,2013-09-07
941605,2023-03-28
401846,2017-02-23
1129123,2024-03-08
646265,2023-10-06
965405,2022-12-30
492188,2019-09-28
552865,2019-09-30
267480,2014-11-13
525460,2018-11-16
760873,2021-08-26
317953,2014-12-16
421471,2017-03-16
473418,2017-10-01
179812,2013-02-22
714675,2023-11-02
197696,2014-08-07
469721,2017-11-24
529983,2019-05-23
915881,2023-10-19
846867,2021-09-17
1047373,2024-10-03
1153428,2024-01-25
445954,2017-10-27
1265517,2024-08-01
624385,2021-04-08
970347,2024-08-22
253626,2015-04-09
921042,2022-01-02
1393017,2025-06-12
913792,2022-11-04
301355,2017-05-10
663866,2021-06-11
174675,2013-04-25
339405,2016-10-14
979097,2023-12-22
502138,2018-11-21
435129,2017-11-17
413765,2017-02-15
1232933,2025-05-02
1059264,2023-09-01
493141,2019-05-17
977770,2023-07-07
565307,2019-12-27
979691,2019-05-30
737568,2020-10-01
145221,2014-10-09
1096996,2023-03-31
629015,2022-03-24
339751,2015-09-05
1015303,2023-07-12
526007,2020-02-19
374617,2016-08-19
889450,2023-09-15
665215,2018-08-03
523607,2023-11-22
1597209,2025-10-10
887321,2023-08-04
1163186,2024-04-19
879805,2024-06-18
206296,2014-11-03
785037,2022-05-13
403368,2016-08-22
276902,2014-10-04
228406,2013-10-04
821493,2021-11-19
1288070,2025-04-04
843394,2023-10-06
1362454,2024-10-10
395474,2017-09-01
1317088,2025-03-21
913851,2022-07-29
1114972,2023-06-30
524348,2019-09-12
586461,2020-01-15
1241674,2024-06-28
728143,2020-10-22
157823,2014-04-23
1068518,2024-08-23
837938,2022-11-18
109729,2013-08-02
331962,2016-01-22
399231,2016-08-05
1082543,2024-07-12
821683,2021-11-19
1115131,2023-09-29
209189,2013-09-14
13494,2025-07-31
1195631,2025-01-17
879957,2022-02-10
291264,2016-04-16
1064028,2024-08-15
391626,2016-05-06
164331,2013-02-08
174671,2013-09-27
305342,2016-04-16
797838,2021-10-29
1216571,2025-04-17
751394,2020-11-13
1165466,2024-05-08
432942,2017-08-18
576819,2017-04-01
515172,2017-03-11
1073087,2024-02-02
776526,2021-06-18
253279,2013-11-28
426230,2017-06-02
347866,2018-07-26
430162,2017-10-11
774823,2021-10-22
849091,2021-06-29
133441,2013-10-04
606234,2020-08-13
428836,2019-06-28
652004,2020-10-23
671116,2018-01-01
617502,2021-07-15
451751,2017-10-13
1169789,2025-03-20
619594,2020-02-20
540158,2018-09-13
399363,2020-02-28
309924,2015-02-27
803737,2022-01-14
551332,2019-11-27
472553,2018-06-08
547017,2020-09-11
515741,2019-08-15
299641,2016-03-13
1039780,2024-06-07
693113,2021-07-23
854359,2022-01-28
374052,2016-11-11
252164,2015-06-04
565386,2019-09-27
412924,2016-10-02
659986,2020-08-27
266500,2014-09-19
554371,2020-09-28
309299,2015-10-16
349158,2015-10-24
383354,2016-10-08
634494,2019-05-07
507527,2018-03-23
539070,2018-04-24
1257009,2025-08-21
417643,2018-05-25
913814,2022-06-17
881415,2025-01-31
837548,2021-08-27
251736,2014-10-17
337844,2016-10-08
1126915,2025-05-30
714195,2021-10-29
1234397,2024-12-06
575322,2022-01-06
124461,2013-02-08
1305193,2024-12-06
417417,2016-09-23
986070,2023-05-26
243935,2014-03-21
590164,2019-03-24
777411,2023-08-18
1156118,2024-05-10
385378,2014-04-09
336011,2016-09-02
455558,2017-09-07
499159,2018-01-17
491921,2017-07-29
146015,2014-04-03
673121,2021-12-03
1262310,2024-04-16
1181540,2025-05-15
446173,2017-09-13
393561,2017-05-05
412547,2017-09-22
470827,2018-12-19
777831,2022-04-14
809036,2021-07-21
1035803,2022-12-09
288789,2014-11-08
929204,2024-12-18
546724,2020-08-28
876969,2023-02-24
273899,2015-09-18
611213,2020-12-02
373476,2016-08-26
287424,2015-05-08
442648,2017-03-16
1244531,2025-08-22
812025,2022-09-16
627051,2020-04-03
468735,2018-08-10
507244,2025-08-20
354979,2016-11-04
556867,2021-01-28
540549,2023-03-06
1290159,2025-10-02
316154,2017-06-23
512195,2021-11-04
595148,2020-07-01
934332,2022-05-13
406994,2017-10-06
591538,2021-12-05
469062,2018-07-27
760926,2022-01-13
115283,2013-10-03
658397,2019-12-18
158752,2013-10-11
188826,2013-06-28
728949,2024-12-06
560144,2020-10-25
958196,2023-03-09
244517,2014-05-09
358807,2016-06-03
401561,2018-01-19
271331,2014-06-19
432641,2017-09-01
912916,2023-10-19
544431,2018-11-16
296523,2015-09-12
284294,2014-09-07
448194,2017-12-08
1090446,2024-03-15
381237,2018-06-19
1122618,2024-08-09
926599,2023-08-30
340816,2015-12-04
671577,2020-09-03
401686,2019-12-04
159012,2013-11-22
326284,2015-05-07
978114,2023-11-03
452226,2018-06-22
1199861,2023-11-25
918287,2024-06-07
872497,2022-07-29
511424,2022-09-30
834562,2024-05-09
157384,2013-08-26
336313,2015-10-02
461130,2019-12-06
897721,2018-08-13
189747,2013-05-03
541576,2019-05-03
266084,2015-01-07
346684,2016-06-17
732721,2020-10-15
283591,2017-03-23
462115,2017-07-19
1073650,2024-11-08
378018,2016-09-22
851115,2021-04-07
538204,2017-04-24
848791,2022-10-06
52653,2014-04-04
1188387,2023-12-12
520016,2019-08-15
626743,2019-07-10
500916,2019-12-27
1519168,2025-09-15
1463030,2025-03-07
323929,2016-03-18
357096,2015-10-01
680572,2019-08-30
864855,2022-03-03
538207,2019-05-09
310133,2015-07-08
334536,2017-03-31
245158,2014-02-07
254905,2015-06-03
522089,2018-05-10
605802,2020-03-13
757635,2021-07-29
664601,2021-04-15
75761,2013-01-25
881366,2024-12-06
1109940,2024-03-08
1054221,2024-08-02
1566145,2023-11-24
407344,2014-09-11
591461,2018-11-11
718444,2020-08-20
220289,2014-04-06
608994,2019-10-25
1058638,2023-08-18
811656,2022-05-13
607702,2019-10-29
173455,2013-09-19
693827,2021-06-24
727097,2020-11-30
429417,2018-01-20
173301,2013-09-06
207936,2016-02-12
378107,2018-10-26
83890,2013-01-18
271707,2014-04-26
346808,2015-10-15
670439,2020-10-15
466994,2020-10-08
585378,2022-03-04
423333,2021-10-08
309242,2015-07-04
803114,2022-01-28
611651,2019-07-21
1268970,2024-01-17
481880,2019-05-17
456086,2018-08-24
1408622,2024-11-22
426251,2018-03-30
426618,2018-09-14
428501,2017-07-14
397520,2016-02-15
949484,2024-08-29
259963,2014-04-20
174772,2013-06-27
541577,2019-06-28
794602,2021-08-06
336890,2017-03-17
224903,2013-09-13
822258,2022-03-03
360055,2015-09-27
874355,2022-07-15
1040892,2023-08-30
614560,2020-11-13
356842,2016-03-11
929745,2022-01-28
193687,2015-08-13
210947,2014-04-04
850028,2022-12-30
841733,2022-10-07
614205,2019-08-25
797946,2021-05-14
1557595,2025-02-28
1369205,2022-09-14
992121,2022-06-03
407342,2016-09-05
172792,2014-05-13
1278666,2024-09-06
586592,2019-04-25
322487,2016-04-22
982752,2022-07-15
258251,2014-03-14
171910,2014-03-26
